canonical_id,title,author,orig_year,publication_year,description,source_flag,n_voters
OL:OL20783698W,On Earth We're Briefly Gorgeous,Ocean Vuong,,2019,"Little Dog, a young Vietnamese American man, writes a letter to his illiterate mother that reconstructs the family's history from wartime Vietnam through their life in Hartford, recalling his grandmother Lan and his first love, Trevor. A novel in the form of an unsent letter exploring race, class, and masculinity.",Wikipedia,1
OL:OL1259171W,Proxopera,Benedict Kiely,,1977,"Granda Binchey, an elderly retired teacher, is held hostage with his family by masked IRA men who force him to drive a bomb into his Irish town while the others are kept under guard. A short novel about the Troubles, written in response to the proxy bombings that used ordinary people to deliver explosives.",Wikipedia,1
OL:OL12104489W,Coming Through Slaughter,Michael Ondaatje,,1976,"In 1907 New Orleans, cornet player Buddy Bolden juggles barbering, family, and music through his last sane months as an early jazz pioneer, until his behaviour grows erratic and his friend, the detective Webb, searches for him. A fragmented, jazz-influenced fictionalization of a real musician's collapse.",Wikipedia,1
OL:OL24364471W,Rig Veda,Anonymous,,c. 1500–1000 BCE,"The collection gathers 1,028 hymns in Vedic Sanskrit, arranged in ten books, addressed to deities such as Indra, Agni, and Soma and used in ritual, with sections on cosmology and creation. One of the oldest religious texts in any Indo-European language and the foundational scripture of the Vedas.",Wikipedia,1
OL:OL63250W,All About H. Hatterr,G. V. Desani,,1948,"H. Hatterr, the son of a European merchant officer and a woman from Penang and raised in Calcutta missionary schools, travels to seven Oriental cities to consult seven sages, escaping each encounter more battered than enlightened. A comic novel known for its exuberant, mongrel English mixing slang, archaisms, and Indian idiom.",Wikipedia,1
OL:OL1884862W,Silent Spring,Rachel Carson,,1962,"Marshalling evidence on DDT and other synthetic pesticides, this environmental science book documents how chemical spraying poisons ecosystems, kills birds and other wildlife, and endangers human health, and accuses the chemical industry of spreading disinformation. It is widely credited with launching the modern environmental movement and helping bring about a U.S. ban on agricultural DDT.",Wikipedia,1
OL:OL627069W,The Real Life of Sebastian Knight,Vladimir Nabokov,,1941,"The narrator V. sets out to write a biography of his late half-brother, the Russian-born English novelist Sebastian Knight, tracking down Sebastian's Cambridge contemporaries, former lovers, and his secretary to refute a misleading earlier account. The first English-language novel by its author, often cited as a forerunner of the postmodernist novel.",Wikipedia,1
OL:OL31256W,The Grass Is Singing,Doris Lessing,,1950,"On a failing farm in 1940s Southern Rhodesia, Mary Turner enters a loveless marriage to the unsuccessful farmer Dick and is found murdered by their black servant Moses, the rest of the book retracing the events that led there. A first novel that examines the racial politics of white-ruled colonial Africa.",Wikipedia,1
OL:OL33658345W,The Coming Bad Days,Sarah Bernstein,,2021,"An unnamed woman leaves the man she lives with and moves to a stone cottage in a university town to research the poet Paul Celan, then befriends the decisive, assured Clara as an unexplained curfew, missing girls, and deteriorating weather grip the city. A debut novel concerned with femininity, isolation, and dread.","FLAG: no English Wikipedia page — used Granta, Spectator, Irish Times and other reviews",1
OL:OL863837W,A Kestrel for a Knave,Barry Hines,,1968,"Over a single day in a South Yorkshire mining village, fifteen-year-old Billy Casper endures a neglectful home, a brutal school, and a paper round, finding purpose only in training a kestrel named Kes, until his brother Jud takes revenge on the bird. A novel about a working-class boy failed by the education system, filmed as Kes.",Wikipedia,1
OL:OL816259W,Trainspotting,Irvine Welsh,,1993,"Mark Renton and a circle of heroin users, con men, and brawlers including Sick Boy, Spud, and the violent Begbie drift through the housing schemes of Leith, Edinburgh, cycling through addiction, withdrawal, and attempts at escape. Written in Scots dialect across loosely linked stories, it became a cult novel and the basis for the 1996 film.",Wikipedia,1
OL:OL60988W,"How Late It Was, How Late",James Kelman,,1994,"Sammy, a Glasgow ex-convict, wakes in a lane after a drinking binge, fights with plainclothes police, and comes to realize he has gone blind, then struggles through interrogations and the benefits bureaucracy as he adjusts. Written in working-class Glaswegian dialect and stream of consciousness, it won the 1994 Booker Prize.",Wikipedia,1
OL:OL1707638W,True History of the Kelly Gang,Peter Carey,,2000,"In his own ungrammatical voice, the Australian bushranger Ned Kelly recounts his hardscrabble Irish-immigrant childhood, his slide into outlawry, the shootout at Stringybark Creek, and the gang's final armoured stand against police. A fictional memoir modelled on Kelly's Jerilderie Letter that won the 2001 Booker Prize.",Wikipedia,1
OL:OL2916988W,The Gormenghast Novels,Mervyn Peake,,1946–1959,"Within the vast, decaying castle of Gormenghast, bound by endless ritual, the heir Titus Groan is born and grows up while the ambitious kitchen boy Steerpike schemes his way upward through murder and manipulation, until Titus finally leaves to wander the outside world. A trilogy comprising Titus Groan, Gormenghast, and Titus Alone.",Wikipedia,1
OL:OL472250W,Sleeping Murder,Agatha Christie,,1976,"Newlywed Gwenda Reed buys an old English house she feels she somehow knows, and a sudden memory of witnessing a strangling leads her and Miss Marple to investigate the long-ago disappearance of her stepmother Helen. Written during the Second World War but published posthumously as the last Miss Marple novel.",Wikipedia,1
OL:OL48197W,The Street,Ann Petry,,1946,"Lutie Johnson, a young single Black mother, leaves her unfaithful husband and moves with her son Bub into a tenement on 116th Street in 1944 Harlem, where poverty and male predation steadily close in until she kills a man and flees. A novel about race, gender, and class, the first by a Black woman to sell over a million copies.",Wikipedia,1
OL:OL465059W,The Amazing Mr Blunden,Antonia Barber,,1969,"Caretaking an abandoned London house, Lucy and Jamie meet the ghosts of Sara and Georgie Latimer, children from a century earlier, and use a book of instructions to travel back in time and save them from the murderous Wickenses, aided by the lawyer Mr. Blunden. A children's time-travel fantasy first published as The Ghosts.",Wikipedia,1
OL:OL1647068W,Soldiers of Salamis,Javier Cercas,,2001,"A writer named Javier Cercas investigates how the Falangist poet Rafael Sánchez Mazas escaped execution at the end of the Spanish Civil War when a Republican soldier found him hiding yet chose not to give him away, and tracks down an old veteran, Miralles, who may have been that soldier. A novel blending fact and fiction about war and memory.",Wikipedia,1
OL:OL712021W,By Night in Chile,Roberto Bolaño,,2000,"Father Sebastián Urrutia Lacroix, an aging Jesuit priest and literary critic, delivers a feverish deathbed monologue recalling his career under the Pinochet dictatorship, including lessons on Marxism he gave to the general and his officers. A short novel that satirizes the Chilean literary establishment's complicity with the regime.",Wikipedia,1
OL:OL14861980W,The Man Who Planted Trees,Jean Giono,,1953,"Hiking through a desolate valley in Provence in 1913, the narrator meets Elzéard Bouffier, a solitary shepherd who spends decades planting acorns and saplings until the barren land becomes a living forest dotted with streams and settlers. A short allegorical tale about one person's patient, anonymous restoration of the land.",Wikipedia,1
OL:OL2196005W,Moominland Midwinter,Tove Jansson,,1957,"Moomintroll wakes early from winter hibernation while his family sleeps and must survive a strange snow-covered world, befriending Too-ticky and Little My and encountering the deadly Lady of the Cold. The sixth Moomin book, marking a darker and more introspective turn in the series.",Wikipedia,1
OL:OL1984734W,Flaubert's Parrot,Julian Barnes,,1984,"Geoffrey Braithwaite, a widowed retired English doctor, travels through France chasing details of Gustave Flaubert's life, fixating on which of two museums holds the stuffed parrot that sat on the writer's desk. A postmodern work mixing biography, criticism, and fiction, with Braithwaite's own grief surfacing throughout.",Wikipedia,1
OL:OL1793164W,Three Men in a Boat,Jerome K. Jerome,,1889,"George, Harris, and the narrator J., along with the dog Montmorency, take a two-week boating holiday up the Thames from Kingston to Oxford, their trip filled with mishaps and digressions. A comic novel that began as a serious travel guide before the humor took over.",Wikipedia,1
